,county,date,Latitude,Longitude,death_count,death_hthou,population
9616,"Monteagle, TN",2008,35.2451677,-85.80178959999999,1,849.6176720475786,1177.0
9617,"Montebello, CA",2000,33.99343029999999,-118.116267,1,15.824787947841498,63192.0
9618,"Montebello, CA",2004,34.00847,-118.099377,1,15.824787947841498,63192.0
9619,"Montebello, CA",2010,34.010643,-118.105427,1,15.824787947841498,63192.0
9620,"Montebello, CA",2011,33.988581599999996,-118.1239425,1,15.824787947841498,63192.0
9621,"Montebello, CA",2013,33.993221500000004,-118.11468190000001,1,15.824787947841498,63192.0
9622,"Montebello, CA",2017,34.010382533333335,-118.12816723333333,3,47.47436384352449,63192.0
9623,"Montebello, CA",2019,34.0176152,-118.09911699999999,1,15.824787947841498,63192.0
9624,"Monterey Park, CA",2006,34.0335875,-118.1295709,1,16.381626367865803,61044.0
9625,"Monterey Park, CA",2008,34.0697701,-118.1229847,1,16.381626367865803,61044.0
9626,"Monterey Park, CA",2010,34.0351609,-118.11724299999999,1,16.381626367865803,61044.0
9627,"Monterey Park, CA",2011,34.06184965,-118.12517405,2,32.763252735731605,61044.0
9628,"Monterey Park, CA",2012,34.0381561,-118.1470392,1,16.381626367865803,61044.0
9629,"Monterey Park, CA",2013,34.0576682,-118.13390249999999,1,16.381626367865803,61044.0
9630,"Monterey Park, CA",2020,34.071805,-118.12295900000001,1,16.381626367865803,61044.0
9631,"Monterey, CA",2015,36.602632,-121.89484099999999,1,34.91742030098816,28639.0
9632,"Montesano, WA",2019,46.981858100000004,-123.5938528,1,117.73016246762421,8494.0
9633,"Montezuma Creek, UT",2018,37.3034162,-109.07837479999999,1,2570.6940874035986,389.0
9634,"Montgomery City, MO",2016,38.97635089999999,-91.51405749999999,1,406.17384240454913,2462.0
9635,"Montgomery Village, MD",2008,39.1962273,-77.191653,1,29.792939073439594,33565.0
9636,"Montgomery Village, MD",2017,39.1698381,-77.2051337,1,29.792939073439594,33565.0
9637,"Montgomery, AL",2000,32.336312549999995,-86.2537342,2,7.815308626537662,255908.0
9638,"Montgomery, AL",2003,32.41333065,-86.19872330000001,2,7.815308626537662,255908.0
9639,"Montgomery, AL",2005,32.380177466666666,-86.27143306666669,3,11.722962939806493,255908.0
9640,"Montgomery, AL",2006,32.38094936666667,-86.3081539,3,11.722962939806493,255908.0
9641,"Montgomery, AL",2007,32.3607873,-86.30940816666667,3,11.722962939806493,255908.0
9642,"Montgomery, AL",2008,32.35337845,-86.25370095,4,15.630617253075323,255908.0
9643,"Montgomery, AL",2009,32.346002549999994,-86.23023355000001,2,7.815308626537662,255908.0
9644,"Montgomery, AL",2010,32.300876,-86.2389896,1,3.907654313268831,255908.0
9645,"Montgomery, AL",2013,32.3644368,-86.3632745,1,3.907654313268831,255908.0
9646,"Montgomery, AL",2014,32.343221899999996,-86.27783670000001,1,3.907654313268831,255908.0
9647,"Montgomery, AL",2016,32.348615,-86.33148100000001,1,3.907654313268831,255908.0
9648,"Montgomery, AL",2018,32.3694763,-86.32243053333333,3,11.722962939806493,255908.0
9649,"Montgomery, AL",2019,32.327128,-86.334786,1,3.907654313268831,255908.0
9650,"Montgomery, AL",2020,32.343021,-86.19497109999999,1,3.907654313268831,255908.0
9651,"Montgomery, IN",2013,38.654691,-87.078344,1,2873.5632183908046,348.0
9652,"Montgomery, NY",2001,41.525744200000005,-74.23312220000001,1,219.20210434020169,4562.0
9653,"Montgomery, NY",2017,41.527589899999995,-74.27599790000001,1,219.20210434020169,4562.0
9654,"Montgomery, NY",2019,41.51243,-74.204071,1,219.20210434020169,4562.0
9655,"Montgomery, TX",2014,30.386590999999996,-95.64220300000001,1,1030.9278350515465,970.0
9656,"Montgomery, WV",2019,38.180786299999994,-81.3292396,1,225.52999548940008,4434.0
9657,"Monticello, AR",2016,33.63441029999999,-91.7908063,1,103.46611484738747,9665.0
9658,"Monticello, IL",2005,40.040115,-88.445002,1,184.60402436773123,5417.0
9659,"Monticello, KY",2017,36.7929659,-84.91865920000001,1,150.7386192342478,6634.0
9660,"Montpelier, OH",2016,41.5870101,-84.55525340000001,1,262.53609871357315,3809.0
9661,"Montpelier, VT",2018,44.258757200000005,-72.5882962,1,133.61838588989843,7484.0
9662,"Montpelier, VT",2019,44.263168,-72.571973,1,133.61838588989843,7484.0
9663,"Montrose, CO",2002,38.491600299999995,-107.89059250000001,1,43.64525139664805,22912.0
9664,"Montrose, CO",2009,38.4433789,-107.8819496,1,43.64525139664805,22912.0
9665,"Montrose, CO",2011,38.489969,-107.87546100000002,1,43.64525139664805,22912.0
9666,"Monument, CO",2004,39.078059100000004,-104.86798600000002,1,135.50135501355012,7380.0
9667,"Monument, CO",2019,39.0916888,-104.87022990000001,1,135.50135501355012,7380.0
9668,"Monument, CO",2020,39.122587599999996,-104.85790109999999,1,135.50135501355012,7380.0
9669,"Moody, AL",2014,33.599570799999995,-86.4563373,1,77.18431614695893,12956.0
9670,"Moore, OK",2011,35.3256103,-97.47369814999999,2,32.508167677128874,61523.0
9671,"Moore, OK",2014,35.3289891,-97.49318259999998,1,16.254083838564437,61523.0
9672,"Moore, OK",2017,35.3544838,-97.50242105000001,2,32.508167677128874,61523.0
9673,"Moore, OK",2020,35.3633242,-97.5018928,1,16.254083838564437,61523.0
9674,"Mooreland, OK",2011,36.4389274,-99.2057696,1,830.5647840531561,1204.0
9675,"Mooresboro, NC",2018,40.8201945,-73.99948509999999,1,3257.328990228013,307.0
9676,"Mooresburg, TN",2009,36.371604,-83.23454699999999,3,3856.0411311053986,778.0
9677,"Mooresville, IN",2007,39.61531,-86.3763921,1,103.72368011617051,9641.0
9678,"Mooresville, NC",2019,35.6000619,-80.82623170000001,1,26.441036488630353,37820.0
9679,"Mooresville, NC",2020,35.5649054,-80.8056164,1,26.441036488630353,37820.0
9680,"Mooreville, MS",2011,34.2666924,-88.57554590000001,1,1230.0123001230013,813.0
9681,"Moorhead, MN",2016,46.8549925,-96.7503778,1,23.190019015815594,43122.0
9682,"Moorhead, MN",2020,46.866194,-96.773638,1,23.190019015815594,43122.0
9683,"Moorhead, MS",2005,33.4501195,-90.5056427,1,430.66322136089576,2322.0
9684,"Mooringsport, LA",2008,32.6676529,-93.973348,1,1288.659793814433,776.0
9685,"Moorland, IA",2018,44.980108,-93.19747190000001,1,6172.839506172839,162.0
9686,"Moorpark, CA",2000,34.285409,-118.88089129999999,1,27.172436280636923,36802.0
9687,"Moorpark, CA",2012,34.263136700000004,-118.92117140000002,1,27.172436280636923,36802.0
9688,"Mora, MN",2015,45.8721885,-93.2956975,1,280.42624789680315,3566.0
9689,"Mora, NM",2012,35.9742227,-105.3300057,1,1201.923076923077,832.0
9690,"Moraine, OH",2017,39.71092175,-84.23026565,2,310.3180760279286,6445.0
9691,"Morehead, KY",2002,38.184543100000006,-83.4748405,1,121.52144853566654,8229.0
9692,"Morehead, KY",2016,38.2262051,-83.4938046,1,121.52144853566654,8229.0
9693,"Moreland, GA",2020,33.293996,-84.7701145,1,2304.147465437788,434.0
9694,"Morenci, AZ",2015,33.05628230000001,-109.32856149999999,1,592.0663114268798,1689.0
9695,"Moreno Valley, CA",2000,33.9232101,-117.23401385,2,9.65129858222424,207226.0
9696,"Moreno Valley, CA",2001,33.9191106,-117.26247690000001,1,4.82564929111212,207226.0
9697,"Moreno Valley, CA",2003,33.92236810000001,-117.23755990000002,1,4.82564929111212,207226.0
9698,"Moreno Valley, CA",2004,33.928801433333334,-117.26785483333333,3,14.476947873336359,207226.0
9699,"Moreno Valley, CA",2005,33.937085200000006,-117.250516,3,14.476947873336359,207226.0
9700,"Moreno Valley, CA",2006,33.92530245,-117.2519829,4,19.30259716444848,207226.0
9701,"Moreno Valley, CA",2008,33.945614299999995,-117.2563733,1,4.82564929111212,207226.0
9702,"Moreno Valley, CA",2009,33.9176967,-117.1623024,1,4.82564929111212,207226.0
9703,"Moreno Valley, CA",2010,33.8804585,-117.22013030000001,1,4.82564929111212,207226.0
9704,"Moreno Valley, CA",2012,33.92661536666667,-117.2378972,3,14.476947873336359,207226.0
9705,"Moreno Valley, CA",2013,33.9424237,-117.26147009999998,1,4.82564929111212,207226.0
9706,"Moreno Valley, CA",2015,33.9280904,-117.2437433,2,9.65129858222424,207226.0
9707,"Moreno Valley, CA",2017,33.9356359,-117.2731903,1,4.82564929111212,207226.0
9708,"Moreno Valley, CA",2019,33.9431935,-117.08355320000001,1,4.82564929111212,207226.0
9709,"Moreno Valley, CA",2020,33.881100599999996,-117.2348356,1,4.82564929111212,207226.0
9710,"Morgan City, LA",2012,29.693082,-91.1933512,1,34.525618008562354,28964.0
9711,"Morgan Hill, CA",2007,37.122031,-121.65371499999999,1,22.20396562826121,45037.0
9712,"Morganfield, KY",2008,37.6728124,-87.9257725,1,181.9505094614265,5496.0
9713,"Morganton, NC",2007,35.727721,-81.6707137,1,60.53635207942369,16519.0
9714,"Morganton, NC",2010,35.7369385,-81.7249661,1,60.53635207942369,16519.0
9715,"Morganton, NC",2017,35.8861844,-81.74972170000001,1,60.53635207942369,16519.0
9716,"Morgantown, KY",2002,37.234371200000005,-86.6003594,1,411.8616144975288,2428.0
9717,"Morgantown, KY",2011,37.267050399999995,-86.66362459999999,1,411.8616144975288,2428.0
9718,"Morgantown, KY",2016,37.228308399999996,-86.6898314,1,411.8616144975288,2428.0
9719,"Morgantown, WV",2001,39.613113,-79.970608,1,13.802050984776338,72453.0
9720,"Morgantown, WV",2015,39.628758000000005,-79.92335535000001,2,27.604101969552676,72453.0
9721,"Morgantown, WV",2016,39.5922643,-80.0302221,2,27.604101969552676,72453.0
9722,"Morgantown, WV",2018,39.6214417,-80.0196317,1,13.802050984776338,72453.0
9723,"Morgantown, WV",2019,39.67666815,-80.03389365000001,2,27.604101969552676,72453.0
9724,"Moriarty, NM",2001,35.004696100000004,-106.0481447,1,557.7244841048522,1793.0
9725,"Moriarty, NM",2014,34.953509999999994,-106.12073500000001,1,557.7244841048522,1793.0
9726,"Morongo Valley, CA",2013,34.043814000000005,-116.58445,1,309.50170225936245,3231.0
9727,"Morongo Valley, CA",2019,34.0469549,-116.58084720000001,1,309.50170225936245,3231.0
9728,"Morrilton, AR",2008,35.150540500000005,-92.7416478,1,162.31131309852296,6161.0
9729,"Morris, AL",2018,33.7496583,-86.80727850000001,1,507.61421319796955,1970.0
9730,"Morris, IL",2008,41.3874053,-88.3469999,1,59.403587976713794,16834.0
9731,"Morris, MN",2003,45.591944399999996,-95.91888890000001,1,194.77989871445266,5134.0
9732,"Morris, OK",2012,35.552624,-95.883577,1,690.1311249137336,1449.0
9733,"Morristown, AZ",2006,33.936979,-112.50485900000001,1,6329.113924050633,158.0
9734,"Morristown, TN",2003,36.276476,-83.244475,2,33.158697526361166,60316.0
9735,"Morristown, TN",2006,36.237567999999996,-83.26834570000001,1,16.579348763180583,60316.0
9736,"Morristown, TN",2008,36.1607753,-83.230638,1,16.579348763180583,60316.0
9737,"Morristown, TN",2012,36.225861,-83.30676899999999,1,16.579348763180583,60316.0
9738,"Morristown, TN",2015,36.196261,-83.279579,1,16.579348763180583,60316.0
9739,"Morristown, TN",2017,36.20288,-83.391277,1,16.579348763180583,60316.0
9740,"Morristown, TN",2018,36.2018897,-83.273087,1,16.579348763180583,60316.0
9741,"Morristown, TN",2019,36.1745972,-83.33767440000001,1,16.579348763180583,60316.0
9742,"Morristown, TN",2020,36.2252118,-83.27657140000001,1,16.579348763180583,60316.0
9743,"Morrisville, PA",2002,40.198478,-74.79266899999999,1,116.57729074376311,8578.0
9744,"Morrisville, PA",2020,40.203925399999996,-74.87844240000001,1,116.57729074376311,8578.0
9745,"Morrow, GA",2004,33.5843534,-84.33734090000002,1,133.81506757660912,7473.0
9746,"Morrow, GA",2006,33.5716501,-84.3107132,1,133.81506757660912,7473.0
9747,"Morrow, GA",2008,33.5596376,-84.3456055,1,133.81506757660912,7473.0
9748,"Morrow, GA",2012,33.575673200000004,-84.3041926,1,133.81506757660912,7473.0
9749,"Morrow, GA",2019,33.5796893,-84.294884,1,133.81506757660912,7473.0
9750,"Morton Grove, IL",2011,42.035338,-87.7740877,1,43.21147696828278,23142.0
9751,"Morton, TX",2019,33.7252708,-102.75937449999999,1,552.1811154058531,1811.0
9752,"Moscow, TN",2006,35.0293408,-89.3497196,1,1901.1406844106464,526.0
9753,"Moscow, TN",2020,35.102186100000004,-89.4015142,1,1901.1406844106464,526.0
9754,"Moses Lake, WA",2013,47.1079733,-119.2785611,1,26.473235558850003,37774.0
9755,"Moses Lake, WA",2020,47.144410799999996,-119.31745819999999,1,26.473235558850003,37774.0
9756,"Moss Bluff, LA",2016,30.3006205,-93.2010993,1,80.05764150188135,12491.0
9757,"Moss Point, MS",2007,30.4630407,-88.550979,1,74.63800567248842,13398.0
9758,"Moss Point, MS",2011,30.3902883,-88.5078254,1,74.63800567248842,13398.0
9759,"Moss Point, MS",2014,30.437340000000003,-88.52579990000001,1,74.63800567248842,13398.0
9760,"Moss Point, MS",2019,30.469148399999998,-88.44471500000002,3,223.91401701746528,13398.0
9761,"Moss Point, MS",2020,30.629613,-88.425874,1,74.63800567248842,13398.0
9762,"Moulton, AL",2013,34.499871999999996,-87.1430194,1,364.963503649635,2740.0
9763,"Moultrie, GA",2006,31.1785375,-83.7822267,1,53.949072075960295,18536.0
9764,"Moultrie, GA",2011,31.1854549,-83.79668249999999,1,53.949072075960295,18536.0
9765,"Moultrie, GA",2017,31.0841597,-83.77198229999999,1,53.949072075960295,18536.0
9766,"Moultrie, GA",2018,31.082965100000003,-83.6163707,1,53.949072075960295,18536.0
9767,"Mound Bayou, MS",2012,33.8796179,-90.7237139,1,710.2272727272727,1408.0
9768,"Moundridge, KS",2017,38.204491299999994,-97.4892965,1,533.6179295624333,1874.0
9769,"Mounds View, MN",2008,45.101204700000004,-93.2035713,1,76.34753397465262,13098.0
9770,"Mounds, IL",2006,37.1142176,-89.19785300000001,1,1402.524544179523,713.0
9771,"Mounds, OK",2015,35.8424513,-96.05256709999999,1,805.1529790660226,1242.0
9772,"Mounds, OK",2017,35.857020399999996,-95.9797819,1,805.1529790660226,1242.0
9773,"Mount Airy, GA",2017,34.59622720000001,-83.4462647,1,766.8711656441718,1304.0
9774,"Mount Airy, MD",2007,39.3753906,-77.1591578,1,106.20220900594732,9416.0
9775,"Mount Airy, MD",2013,39.3666496,-77.208153,1,106.20220900594732,9416.0
9776,"Mount Airy, MD",2017,39.352749200000005,-77.1720575,1,106.20220900594732,9416.0
9777,"Mount Airy, MD",2018,39.3751417,-77.17189599999999,1,106.20220900594732,9416.0
9778,"Mount Airy, NC",2011,36.498616999999996,-80.589787,1,52.18117303276978,19164.0
9779,"Mount Airy, NC",2017,36.49218,-80.673991,1,52.18117303276978,19164.0
9780,"Mount Airy, NC",2020,36.519280200000004,-80.61797109999999,1,52.18117303276978,19164.0
9781,"Mount Clemens, MI",2000,42.599239000000004,-82.862488,1,61.30456105934282,16312.0
9782,"Mount Clemens, MI",2007,42.599163,-82.868504,1,61.30456105934282,16312.0
9783,"Mount Holly, NC",2019,35.3358645,-81.01798790000001,1,63.95906619763352,15635.0
9784,"Mount Hope, WI",2017,43.019898,-90.9372357,1,4524.886877828055,221.0
9785,"Mount Ida, AR",2016,34.556763700000005,-93.6340814,1,995.0248756218905,1005.0
9786,"Mount Joy, PA",2010,40.106826,-76.50813079999999,1,121.72854534388314,8215.0
9787,"Mount Juliet, TN",2018,36.193596899999996,-86.4102975,1,28.796866900881184,34726.0
9788,"Mount Pleasant, IA",2009,40.9632736,-91.5579598,1,118.13349084465446,8465.0
9789,"Mount Pleasant, MI",2010,43.553424,-84.7875685,1,26.87738536795141,37206.0
9790,"Mount Pleasant, SC",2012,32.8168859,-79.85628299999999,1,11.538284026399593,86668.0
9791,"Mount Pleasant, TN",2017,35.5198911,-87.2175882,1,266.5955745134631,3751.0
9792,"Mount Vernon, OH",2015,40.399116,-82.4373902,1,46.04051565377532,21720.0
9793,"Mount Vernon, TX",2012,33.1243818,-95.22744909999999,1,375.7985719654265,2661.0
9794,"Mount Vernon, WA",2012,48.4234751,-122.3127334,1,14.382694741686803,69528.0
9795,"Mount Vernon, WA",2019,48.4359192,-122.3431367,1,14.382694741686803,69528.0
9796,"Mountain Brook, AL",2005,33.5009383,-86.75216759999999,1,49.065305922182425,20381.0
9797,"Mountain Center, CA",2005,33.601183,-116.61709799999998,5,58823.529411764706,85.0
9798,"Mountain Grove, MO",2019,37.068951,-92.349677,1,222.56843979523703,4493.0
9799,"Mountain Home, ID",2017,43.15092979999999,-115.71460420000001,1,60.41565973900435,16552.0
9800,"Mountain Home, NC",2020,35.3779949,-82.50416899999999,1,289.1844997108155,3458.0
9801,"Mountain Lakes, NJ",2011,40.8835552,-74.459512,1,230.14959723820482,4345.0
9802,"Mountain Pine, AR",2016,34.6581088,-93.16406070000001,1,1293.6610608020699,773.0
9803,"Mountain Top, PA",2001,41.13572,-75.948418,1,88.40951286358413,11311.0
9804,"Mountain View, CA",2000,37.423952899999996,-122.09414625,2,24.558559886048283,81438.0
9805,"Mountain View, HI",2018,19.57831676666667,-155.05862879999998,3,782.0646506777894,3836.0
9806,"Mountain View, MO",2013,36.949649900000004,-91.68461040000001,1,376.6478342749529,2655.0
9807,"Mountain View, MO",2019,36.985321,-91.72326190000001,1,376.6478342749529,2655.0
9808,"Mountlake Terrace, WA",2008,47.783803000000006,-122.2976179,1,46.866944743872146,21337.0
9809,"Mountlake Terrace, WA",2013,47.806435,-122.29234879999998,1,46.866944743872146,21337.0
9810,"Mukilteo, WA",2014,47.915384499999995,-122.3066838,1,46.57878801993572,21469.0
9811,"Mukwonago, WI",2006,42.867602000000005,-88.40841230000001,1,45.69966182250251,21882.0
9812,"Mukwonago, WI",2010,42.853992,-88.3189678,1,45.69966182250251,21882.0
9813,"Mulberry, AR",2017,35.501822,-94.05070090000001,1,609.3845216331506,1641.0
9814,"Mulberry, FL",2020,27.913185100000003,-82.0151319,1,242.83632831471587,4118.0
9815,"Muldrow, OK",2017,35.4019404,-94.6050865,1,183.5199119104423,5449.0
9816,"Mulkeytown, IL",2003,37.9500462,-89.09591329999999,1,5617.9775280898875,178.0
9817,"Mullan, ID",2013,47.456024,-115.69725190000001,1,1481.4814814814813,675.0
9818,"Mullins, SC",2012,34.2134061,-79.24757629999999,1,192.86403085824494,5185.0
9819,"Mullins, SC",2019,34.2200106,-79.247691,1,192.86403085824494,5185.0
9820,"Mulvane, KS",2014,37.477951000000004,-97.238644,1,157.25743041358703,6359.0
9821,"Mulvane, KS",2015,37.6771795,-97.2301715,1,157.25743041358703,6359.0
9822,"Muncie, IN",2003,40.1964656,-85.4014203,1,11.27548259065488,88688.0
9823,"Muncie, IN",2006,40.1792674,-85.4112984,1,11.27548259065488,88688.0
9824,"Muncie, IN",2015,40.176210299999994,-85.3780243,1,11.27548259065488,88688.0
9825,"Muncie, IN",2016,40.18327534999999,-85.36960350000001,2,22.55096518130976,88688.0
9826,"Muncie, IN",2020,40.176399700000005,-85.3874146,1,11.27548259065488,88688.0
9827,"Muncy, PA",2002,41.2056373,-76.7855152,2,215.0768899881708,9299.0
9828,"Mundelein, IL",2020,42.253328700000004,-88.0215188,1,31.862354628007008,31385.0
9829,"Munford, TN",2012,35.470048,-89.77253,1,164.77179106936893,6069.0
9830,"Munnsville, NY",2012,42.9789138,-75.5902489,1,2155.1724137931033,464.0
9831,"Munroe Falls, OH",2015,41.1485784,-81.42995520000001,1,197.51135690302195,5063.0
9832,"Munster, IN",2003,41.5314807,-87.5141772,1,44.01989699344104,22717.0
9833,"Murchison, TX",2019,32.3786196,-95.7162284,1,1669.4490818030051,599.0
9834,"Murfreesboro, NC",2006,36.442766,-77.094382,1,343.40659340659346,2912.0
9835,"Murfreesboro, TN",2003,35.854656799999994,-86.3676053,1,5.986052497680404,167055.0
9836,"Murfreesboro, TN",2008,35.8257576,-86.3704765,1,5.986052497680404,167055.0
9837,"Murfreesboro, TN",2017,35.8562601,-86.3669001,1,5.986052497680404,167055.0
9838,"Murfreesboro, TN",2018,35.845575700000005,-86.5142519,1,5.986052497680404,167055.0
9839,"Murfreesboro, TN",2019,35.917558,-86.31723425000001,2,11.972104995360809,167055.0
9840,"Murfreesboro, TN",2020,35.80717979999999,-86.311178,1,5.986052497680404,167055.0
9841,"Murphysboro, IL",2013,37.7614178,-89.3397092,1,109.01558922925979,9173.0
9842,"Murray, KY",2008,36.6106112,-88.3132996,1,48.45195988177722,20639.0
9843,"Murray, KY",2017,36.560300299999994,-88.305626,1,48.45195988177722,20639.0
9844,"Murray, UT",2005,40.66554420000001,-111.8883857,1,20.286033066233898,49295.0
9845,"Murray, UT",2010,40.6474841,-111.87357450000002,1,20.286033066233898,49295.0
9846,"Murray, UT",2016,40.6392991,-111.88947209999999,2,40.572066132467796,49295.0
9847,"Murrieta, CA",2011,33.555849,-117.1851529,1,2.0674783586702805,483681.0
9848,"Murrieta, CA",2020,33.5810609,-117.23240890000001,1,2.0674783586702805,483681.0
9849,"Muscatine, IA",2004,41.398559000000006,-91.0715506,1,37.97228023542814,26335.0
9850,"Muscatine, IA",2008,41.4335477,-91.0426978,1,37.97228023542814,26335.0
9851,"Muscle Shoals, AL",2007,34.7298995,-87.64397029999999,1,71.31650263871059,14022.0
9852,"Muscle Shoals, AL",2008,34.7556547,-87.6348865,1,71.31650263871059,14022.0
9853,"Muscle Shoals, AL",2011,34.740187899999995,-87.665523,1,71.31650263871059,14022.0
9854,"Muscle Shoals, AL",2014,34.756656,-87.6502783,1,71.31650263871059,14022.0
9855,"Muscle Shoals, AL",2015,34.7878271,-87.619838,1,71.31650263871059,14022.0
9856,"Muscoy, CA",2000,34.1579411,-117.3616521,1,77.11289327575571,12968.0
9857,"Muscoy, CA",2020,34.150628399999995,-117.3507463,1,77.11289327575571,12968.0
9858,"Muskegon Heights, MI",2001,43.206783,-86.23462090000001,1,93.15323707498835,10735.0
9859,"Muskegon, MI",2003,43.231876899999996,-86.24053740000001,1,6.244458043486405,160142.0
9860,"Muskegon, MI",2007,43.21775039999999,-86.2331654,1,6.244458043486405,160142.0
9861,"Muskegon, MI",2009,43.221413399999996,-86.2370813,1,6.244458043486405,160142.0
9862,"Muskegon, MI",2011,43.2176749,-86.22444540000001,2,12.48891608697281,160142.0
9863,"Muskogee, OK",2000,35.7555311,-95.3772989,1,24.637823987385435,40588.0
9864,"Muskogee, OK",2005,35.754650899999994,-95.3777949,1,24.637823987385435,40588.0
9865,"Muskogee, OK",2008,35.7545581,-95.4268307,1,24.637823987385435,40588.0
9866,"Muskogee, OK",2010,35.743367,-95.3474587,1,24.637823987385435,40588.0
9867,"Muskogee, OK",2015,35.7671755,-95.3934845,1,24.637823987385435,40588.0
9868,"Muskogee, OK",2018,35.769242,-95.364473,1,24.637823987385435,40588.0
9869,"Muskogee, OK",2019,35.7618705,-95.34613325000001,2,49.27564797477087,40588.0
9870,"Muskogee, OK",2020,35.747557799999996,-95.3844143,1,24.637823987385435,40588.0
9871,"Mustang, OK",2002,35.3891281,-97.7473268,1,47.120912260861374,21222.0
9872,"Mustang, OK",2007,35.3917313,-97.75340600000001,1,47.120912260861374,21222.0
9873,"Mustang, OK",2020,35.406225899999995,-97.72457879999999,1,47.120912260861374,21222.0
9874,"Myerstown, PA",2020,40.3593907,-76.32851840000001,1,312.01248049922,3205.0
9875,"Myersville, MD",2004,39.524035,-77.580488,1,568.5048322910744,1759.0
9876,"Myrtle Beach, SC",2002,33.693335999999995,-78.8893603,1,3.838963172826283,260487.0
9877,"Myrtle Beach, SC",2003,33.6768781,-78.9695215,1,3.838963172826283,260487.0
9878,"Myrtle Beach, SC",2004,33.67048555,-78.9460524,2,7.677926345652566,260487.0
9879,"Myrtle Beach, SC",2006,33.692198299999994,-78.8795146,1,3.838963172826283,260487.0
9880,"Myrtle Beach, SC",2009,33.779568,-78.9706484,1,3.838963172826283,260487.0
9881,"Myrtle Beach, SC",2010,33.7325119,-78.91449809999999,2,7.677926345652566,260487.0
9882,"Myrtle Beach, SC",2011,33.7376125,-78.92696915,2,7.677926345652566,260487.0
9883,"Myrtle Beach, SC",2013,33.6519465,-78.9356515,1,3.838963172826283,260487.0
9884,"Myrtle Beach, SC",2015,33.708105200000006,-78.94652509999999,1,3.838963172826283,260487.0
9885,"Myrtle Beach, SC",2016,33.7112497,-78.882302,1,3.838963172826283,260487.0
9886,"Myrtle Beach, SC",2017,33.661119899999996,-78.92310716666667,3,11.51688951847885,260487.0
9887,"Myrtle Beach, SC",2019,33.741741499999996,-78.8331993,1,3.838963172826283,260487.0
9888,"Myrtle Beach, SC",2020,33.69789960000001,-79.00900809999999,1,3.838963172826283,260487.0
9889,"Myrtle Creek, OR",2011,43.0253211,-123.28837820000001,1,287.76978417266184,3475.0
9890,"Myrtle, MS",2012,34.495667299999994,-89.1202043,1,1980.1980198019803,505.0
9891,"Naalehu, HI",2018,19.034680899999998,-155.6595117,1,1060.4453870625664,943.0
9892,"Nacogdoches, TX",2004,31.661103999999998,-94.6590592,1,28.415548988406456,35192.0
9893,"Nacogdoches, TX",2013,31.6751733,-94.58329470000001,1,28.415548988406456,35192.0
9894,"Nacogdoches, TX",2016,31.550119300000002,-94.5871922,1,28.415548988406456,35192.0
9895,"Nacogdoches, TX",2019,31.5358126,-94.6926686,1,28.415548988406456,35192.0
9896,"Nags Head, NC",2003,35.9732566,-75.6447183,1,344.3526170798898,2904.0
9897,"Nampa, ID",2001,43.5759561,-116.5556064,1,5.751655038737397,173863.0
9898,"Nampa, ID",2007,43.6310864,-116.6097304,1,5.751655038737397,173863.0
9899,"Nampa, ID",2008,43.5737461,-116.53401389999999,1,5.751655038737397,173863.0
9900,"Nampa, ID",2009,43.5897061,-116.5274588,1,5.751655038737397,173863.0
9901,"Nampa, ID",2010,43.5765205,-116.56273840000001,1,5.751655038737397,173863.0
9902,"Nampa, ID",2011,43.567139350000005,-116.56856210000001,2,11.503310077474794,173863.0
9903,"Nampa, ID",2012,43.5751861,-116.5565885,1,5.751655038737397,173863.0
9904,"Nampa, ID",2013,43.592897799999996,-116.54352759999999,1,5.751655038737397,173863.0
9905,"Nampa, ID",2018,43.58573018,-116.5550099,5,28.758275193686984,173863.0
9906,"Nanafalia, AL",2012,32.1037249,-87.96478979999999,1,17857.142857142855,56.0
9907,"Nanakuli, HI",2012,21.3985514,-158.1545409,1,85.05571149102663,11757.0
9908,"Nanticoke, PA",2017,41.222029,-76.020779,1,97.28572818367546,10279.0
9909,"Nanty-Glo, PA",2018,40.462619700000005,-78.8205032,1,274.95188342040143,3637.0
9910,"Napa, CA",2010,38.3057945,-122.271547,1,11.490026656861845,87032.0
9911,"Napa, CA",2015,38.3634713,-122.3803479,2,22.98005331372369,87032.0
9912,"Napa, CA",2017,38.298162950000005,-122.29548255,2,22.98005331372369,87032.0
9913,"Napa, CA",2018,38.3133787,-122.28166,1,11.490026656861845,87032.0
9914,"Napa, CA",2019,38.3079309,-122.32125060000001,2,22.98005331372369,87032.0
9915,"Napa, CA",2020,38.21719960000001,-122.27295079999999,1,11.490026656861845,87032.0
9916,"Napavine, WA",2011,46.579938500000004,-122.9124446,1,528.2620179609087,1893.0
9917,"Naperville, IL",2002,41.756180799999996,-88.17939809999999,1,6.771305914058585,147682.0
9918,"Naperville, IL",2005,41.779962899999994,-88.1835088,2,13.54261182811717,147682.0
9919,"Naperville, IL",2011,41.7827571,-88.1747393,1,6.771305914058585,147682.0
9920,"Naperville, IL",2017,41.7618994,-88.18651329999999,1,6.771305914058585,147682.0
9921,"Naples, FL",2004,26.270993,-81.76678709999999,1,45.562238017131406,21948.0
9922,"Naples, FL",2007,26.125926049999997,-81.72162545,2,91.12447603426281,21948.0
9923,"Naples, FL",2010,26.1988717,-81.6902694,1,45.562238017131406,21948.0
